address	type	comment
00403920	PLATE	Thunk that calls PiecewiseCurve_Save on the given curve object with null filename and file-handle arguments to perform a default save.
00403930	PLATE	Thunk that loads the default piecewise curve by calling PiecewiseCurve_Load with null filename and null file handle.
00403940	PLATE	Thin destructor that forwards to the widget cleanup routine FUN_004a16b0 for a single auto-tune widget.
00403950	PLATE	Registers the single child widget at offset 0xc with the global UI container via FUN_004dc850.
00403970	PLATE	Reads one (x,y) sample from the bound parameter struct and appends it as a colored point into the single slider's graph list.
004039d0	PLATE	Builds a single piecewiser slider bound to one auto-pilot parameter, copying its label and installing the graph point/cleanup callbacks.
00403ad0	PLATE	When the auto-tune table is active, refreshes all slider graphs by pushing the current sample points (three four-point rows and five single points).
00403b30	PLATE	Tears down the auto-tune table UI, freeing all slider/viewer/piecewiser objects and clearing the active flags.
00403c00	PLATE	Destructor for a combined slider+viewer object that destroys the child list at offset 0x5c and frees the embedded widget.
00403c60	PLATE	Destructor for a viewer object that destroys the child list at offset 0x40 and frees the embedded widget.
00403cc0	PLATE	Guarded thunk that tail-calls the AutoTune viewer destructor at 0x004df000 only when the incoming this pointer in ECX is non-null.
00403cd0	PLATE	Null-checks the incoming pointer and, if non-null, tail-calls JetMisc_Save to persist the jet miscellaneous data.
00403ce0	PLATE	Lazily constructs and displays the auto-pilot tuning table (auto_table_viewer/piecewiser widgets bound to fields like max_xy_speed, tilt_max, roll_max via FUN_00402c70) and registers it with the UI container.
00404200	PLATE	Sets a slider's current value (offset 4), clamping it to the [min,max] range at offsets 8 and 0xc and marking the dirty flag.
00404250	PLATE	Advances a slider's value by an input delta scaled by elapsed time, optionally passing it through a mapping callback, then clamps to the slider range and sets the dirty flag.
00404330	PLATE	Stores three components into a 3-float vector struct.
00404350	PLATE	Normalizes a 3-float vector in place by dividing each component by its length (no-op if length is zero).
004043c0	PLATE	Computes a face normal as the cross product of two edge vectors (param2-param3) x (param4-param3) and stores it in param1.
00404470	PLATE	Computes a normalized axis parallel to the line between the two selected vertices, erroring if exactly two vertices are not selected.
00404520	PLATE	Computes a normalized axis perpendicular to the selected face, or the averaged face normal at the selected vertex, erroring if exactly one vertex or face is not selected.
004047b0	PLATE	Sets the editor lock axis to X/Y/Z or computes it parallel/perpendicular to the selection, then reports the resulting axis vector in the status line.
004048a0	PLATE	Allocates and initializes the three colored axis-line segments used to draw the axis-lock gizmo overlay.
004049e0	PLATE	Library Function - Single Match\n void __stdcall `vector constructor iterator'(void *,unsigned int,int,void * (__thiscall*)(void *))\n\nLibraries: Visual Studio 2005 Release, Visual Studio 2008 Release
00404a20	PLATE	Enables or disables axis-lock mode, lazily creating the gizmo and resetting its accumulator fields when an axis is set.
00404ab0	PLATE	Renders the axis-lock gizmo line segments projected to screen space and draws the "AXIS LOCK (x,y,z)" or "NO AXIS LOCK" status text.
00404dd0	PLATE	Returns the absolute value of a float.
00404df0	PLATE	Computes sine of the argument (via FUN_00512100) and returns it as a single-precision float.
00404e10	PLATE	Computes cosine of the argument (via FUN_005126d0) and returns it as a single-precision float.
00404e30	PLATE	Thin forwarder that calls Math_SinF and discards the float result.
00404e50	PLATE	Thin forwarder that calls Math_CosF and discards the float result.
00404e70	PLATE	Computes square root (via FUN_00512000) and returns it as a single-precision float.
00404e90	PLATE	Computes a two-argument arctangent, returning +/- pi/2 constants for the zero-denominator case and otherwise calling FUN_0051291a, as a single-precision float.
00404f00	PLATE	Returns the indexed entry from the global color/data table at DAT_005b9a68.
00404f10	PLATE	Maps an index pair to a linear offset, returning param2 for index 0 and param2+2*param1-2 otherwise.
00404f30	PLATE	Computes a step amount scaled by modifier-key state and integrates it into the currently selected slider(s).
00404fb0	PLATE	Linearly remaps an (x,y) coordinate from the source rectangle into a destination rectangle (with the y axis flipped) and returns whether the result lies within [0,1].
00405060	PLATE	Remaps an (x,y) point through two coordinate rectangles (computing normalized fractions then mapping into an output range) and reports in-bounds status.
00405120	PLATE	Inverse of the world-to-normalized remap: maps an (x,y) from the source rectangle into the destination rectangle (y axis flipped) and returns whether the result lies within [0,1].
004051d0	PLATE	Converts a screen pixel coordinate into the world/map coordinate space using the active viewport transform, then forwards to Map_NormalizedToWorld.
00405240	PLATE	Converts a world/map coordinate to integer tile (column,row) indices and returns whether they fall inside the tile grid bounds.
004052f0	PLATE	Tears down and re-shows the map panel for the current display mode, additionally probing the local player's team slot completeness when fewer than two players are present.
00405350	PLATE	Builds a four-vertex textured quad from the object's rectangle fields and submits it to the renderer to draw a highlighted map region.
004054c0	PLATE	Sets the selected waypoint/object id, resetting the editor state if it changed, then resolves the target and caches its mode field.
00405500	PLATE	Looks up the selected entity in the global object list, caches its world position, and refreshes the mode-label string when enabled.
004055c0	PLATE	Returns a human-readable string ("Autonomous", "Repeat Manual", "Manual", or error) for the selected waypoint's current mode value.
00405610	PLATE	Initializes a waypoint drag/pick state structure with the current cursor position and, unless suppressed, computes the hit tile via WpEdit_PickTile.
00405690	PLATE	Resolves the current cursor screen position to a map tile index via Map_WorldToTileIndex, marking the state invalid and returning false if out of bounds.
004056f0	PLATE	Resets the global waypoint-drag state block to defaults and records the current cursor position.
004057a0	PLATE	Tests a candidate point against the cursor within a pick radius and, if closer than the stored best, updates the nearest-point distance and index.
00405830	PLATE	Computes the perpendicular distance from the cursor to a line segment and, if within tolerance and closer than the stored best, records it as the nearest segment hit.
00405a20	PLATE	Stores the supplied map/minimap view parameters into the global view-state block at 0x678688..0x6786a4 and resets its dirty counters to zero.
00405a70	PLATE	Selects the appropriate map background texture index based on game-mode flags and, if it differs from the renderer's current background, calls the renderer vtable to set it.
00405ad0	PLATE	Computes four scaled corner coordinates and draws a small diamond/rhombus marker on the map via the renderer line vtable at offset 0x70.
00405c20	PLATE	Computes scaled coordinates and draws a hollow box/bracket marker on the map using the renderer line vtable at offset 0x70.
00405d70	PLATE	Computes scaled coordinates and draws a cross/plus-shaped marker on the map using the renderer line vtable at offset 0x70.
00405ef0	PLATE	Rounds the input float coordinates and scale to integers and draws the four line segments of a cross/diamond map marker via the renderer's vtable line-draw entry at offset 0x70.
00405fd0	PLATE	Returns the map icon/shape type code for a given game object based on whether it is the local player and on the object's subtype field at offset 0xf0.
00406020	PLATE	Returns the map color/palette index for a given game object, derived from team data and the object's subtype field at offset 0xf0.
004060a0	PLATE	Rebuilds the animated map color-pulse palette table at 0x5dbb5c using a time-based sine-like modulation of team base colors.
00406200	PLATE	Initializes a single textured-quad vertex/transform record (default identity UVs) optionally transformed by a matrix, used when building map link strips.
004062b0	PLATE	Iterates over a ring of 0x1c-byte vertex records calling Map_InitQuadVertex on each to build a closed textured quad strip for a map overlay.
00406320	PLATE	Builds two clamped point arrays describing a rotated cone/view-frustum wedge and submits them via Map_InitQuadStrip to draw a directional wedge on the map.
00406550	PLATE	Builds two clamped point arrays describing a rotated arc/sweep wedge from two angles and submits them via Map_InitQuadStrip to draw a sensor arc on the map.
00406790	PLATE	Recomputes time-animated map colors, sizes and state flags each frame from the global tick counter and rebuilds the pulse palette via Map_BuildPulsePalette.
004069d0	PLATE	Draws a vertical run of map pixels at a fixed x over an ordered y-range by repeatedly calling the renderer point vtable at offset 0x80.
00406a40	PLATE	Draws a horizontal run of map pixels at a fixed y over an ordered x-range by repeatedly calling the renderer point vtable at offset 0x80.
00406ab0	PLATE	Draws a plus/crosshair-shaped map icon for an object by setting its color then plotting several vertical spans plus a few extra points.
00406c60	PLATE	Draws a building/structure map icon as a filled block of horizontal spans and, if it is the local player's object, overlays a directional cone wedge.
00406da0	PLATE	Plots a single bitmap character/glyph onto the map from the glyph table at 0x5dbb5c by emitting individual points through the renderer point vtable at offset 0x80.
004075d0	PLATE	Draws a triangle-shaped map icon for an object (skipping certain hidden types) via vertical spans, and overlays a cone wedge if it is the local player.
004076c0	PLATE	Draws a small L-shaped corner map icon for an object using one vertical and one horizontal span.
00407740	PLATE	Draws the teleporter/launch-pad map icon as a pattern of points, conditionally adding an extra marker depending on the current animation phase.
004079d0	PLATE	Draws a landing-pad map icon as a fixed pattern of plotted points around the object's scaled position.
00407bb0	PLATE	Draws a turret map icon using several horizontal spans plus two color-coded points selected from the per-type color table at 0x5dbbd0.
00407d10	PLATE	Draws a small two-point home/base marker on the map using a color from the team data block referenced at offset 0x4c.
00407db0	PLATE	Draws a factory map icon as a cluster of points and, if it is the local player's object, overlays a directional arc wedge.
00407ff0	PLATE	Draws a missile-silo map icon as a cluster of points and, if it is the local player's object, overlays a directional cone wedge.
00408230	PLATE	Draws a radar/sensor map icon as a cluster of points and, if it is the local player's object, overlays a directional arc wedge.
00408480	PLATE	Draws a small two-span square map icon for an object after setting its color.
004084f0	PLATE	Draws a unit/player as a colored blob sprite on the map by looking up its icon type and invoking the renderer sprite vtable at offset 0xb0.
00408570	PLATE	Draws an X/cross-shaped map icon for an object using two horizontal and two vertical spans.
00408620	PLATE	Dispatches map-icon drawing for a game object by switching on its type code at offset 8 to the appropriate Map_Draw*Icon helper.
00408880	PLATE	Selects and triggers a HUD status sound based on an index in EAX; all branches currently forward to FUN_00427ef0.
004088c0	PLATE	Returns a cached HUD status/icon object for the current target, rebuilding and re-caching it (with exception-handler frame) when the cache key changes.
00408a50	PLATE	Returns a cached HUD team/build icon object for the given index, rebuilding and re-caching it (with exception-handler frame) when the cache key changes.
00408b60	PLATE	Renders the carrier-status HUD panel, drawing the commander name, carrier name/type, carrier state strings and an associated icon.
00408ff0	PLATE	Selects the next HUD scrolling-status message entry by clamping an index and loading its text/duration into the active-message globals.
00409040	PLATE	Advances the HUD status-message scroll/cycle timer each frame and steps to the next line of the current message when its duration elapses.
004090f0	PLATE	Appends a duplicated string as a new line to the HUD status-message line list (with exception-handler frame), allocating the list on first use.
00409180	PLATE	Builds the predefined set of HUD status messages (e.g. "All Systems Nominal", "Cannot Drop Cargo") by appending lines and pushing each message with its duration into the message table.
004092f0	PLATE	Renders the current-target info HUD lines (target name, shield percent, power/pumps) using sprintf and the renderer text vtable at offset 0x9c.
00409510	PLATE	Returns true if a target map cell is within one unit of a reference cell in both axes (used to test adjacency of supply-link endpoints).
00409560	PLATE	Walks the linked supply-path node list and returns true if the given clamped map cell coordinates match any node in the path.
00409620	PLATE	Decides whether a supply/power link between two map cells should be drawn by checking team ownership, link counts, path membership and adjacency.
00409680	PLATE	Builds the four transformed screen-space vertices of a textured quad connecting two map cells (a supply-link segment), rotating a unit template by the link's angle.
004098f0	PLATE	Draws a supply-link quad between two map cells using the default link texture by building its quad via Map_BuildSupplyLinkQuad and submitting it through FUN_0047ba4e.
004099a0	PLATE	Draws a supply-link quad between two map cells using a caller-supplied texture/color by building its quad via Map_BuildSupplyLinkQuad and submitting it through FUN_0047ba4e.
00409a50	PLATE	Iterates over the cells surrounding the selected map cell and draws a colored supply link to each neighbor that passes the link-visibility test.
00409b50	PLATE	Draws the supply link from the selected cell to the current cursor/target cell, using the colored link if the link test passes or the default link otherwise.
00409c30	PLATE	Renders the commander command-map HUD: draws target info, advances and draws the scrolling status message, then draws the adjacent and target supply links.
00409d20	PLATE	Renders the build-menu HUD: draws target info, then the selected buildable item's name and cost plus its icon via Hud_GetCachedTeamEntry.
00409ee0	PLATE	Draws a single map object marker via its per-type marker draw function and performs waypoint-editor closest-point hit-testing against the marker position.
00409ff0	PLATE	Iterates the waypoint list and draws a map marker for each, converting normalized coordinates to world space before drawing.
0040a0f0	PLATE	Returns whether a map object should be drawn based on its type, ownership/visibility flags, and editor state.
0040a160	PLATE	Walks the visible map object list and draws each object's icon at its mapped position, performing waypoint-editor hit-testing on selectable objects.
0040a390	PLATE	Sets the object's map color and emits one or more renderer draw calls to draw a map object's glow/point, skipping invisible types.
0040a500	PLATE	Iterates the visible map object list and calls the object-glow draw routine for each entry plus the local player.
0040a590	PLATE	Emits renderer line draw calls forming a downward/right grid bracket for a command-map terrain elevation cell.
0040a620	PLATE	Emits renderer line draw calls forming an upward/left grid bracket for a command-map terrain elevation cell.
0040a6b0	PLATE	Runs waypoint-editor closest-segment hit-testing on the four edges of a command-map grid cell rectangle.
0040a770	PLATE	Draws the command-map terrain elevation grid cell-by-cell, drawing slope brackets and optional contour glyphs and hit-testing cells for the waypoint editor.
0040ab80	PLATE	Returns the active command-map view surface pointer selected by the current map-mode global.
0040abb0	PLATE	Draws the selection quad over the command-map view surface selected by the current map-mode global.
0040ac00	PLATE	Draws the command-map grid lines and their alphabetic/numeric row and column labels across the map area.
0040afe0	PLATE	Builds the four border line segments of the command-map frame into the map state structure.
0040b0c0	PLATE	Renders the full command-map view: sets up viewport, draws background, terrain grid, labels, border, object icons, and performs editor hit-testing on the map origin.
0040b2d0	PLATE	Copies the saved map state into a local buffer and draws the minimap waypoint marker overlay.
0040b300	PLATE	Computes the square command-map view rectangle (offset and size) from the render surface dimensions and stores it in the map state.
0040b3a0	PLATE	Computes the clamped zoom/pan factors for the command map and writes the resulting world-to-screen transform bounds into the map state.
0040b5d0	PLATE	Renders the command map into a caller-specified screen rectangle, drawing background, objects, and border, then commits editor hit-test results.
0040b7a0	PLATE	Selects one of four map-layer object pointers based on the active mode global (DAT_005b8440) and, if non-null, invokes its virtual render method before clearing the active render slot.
0040b820	PLATE	Top-level command-screen draw dispatcher that renders the appropriate panel (minimap, carrier panel, command map, or build menu) based on the current screen mode.
0040b940	PLATE	Clears waypoint-editor selection and hover references to a destroyed object and resets the screen mode accordingly.
0040b9b0	PLATE	Frees every waypoint marker entry in the map waypoint list and clears the list.
0040ba00	PLATE	Frees and removes every waypoint marker whose mission/group id does not match the given value.
0040ba60	PLATE	Frees and removes every waypoint marker whose owner field matches the value passed in EBX.
0040bac0	PLATE	Frees and removes every waypoint marker of type 2 whose key field matches the value passed in EBX.
0040bb20	PLATE	Allocates and initializes a new waypoint marker object with the given owner, type, label strings, and coordinates, then inserts it into the map waypoint list.
0040bbe0	PLATE	Converts a screen click to map world coordinates and, if valid, places/sends a waypoint at that location.
0040bc60	PLATE	If the selected object's name matches the current player name, opens an in-place text-entry widget for editing the waypoint label.
0040bd00	PLATE	If a valid drag target cell is selected, sets it as the waypoint target and refreshes the command display.
0040bd40	PLATE	Formats a "move <id> <cell>" command for the selected unit and sends it as a COMM_MESSAGE_REQUEST packet to the server.
0040bdd0	PLATE	Handles mouse button up/down events in the waypoint editor, either confirming a drag-based move or triggering a target-cell assignment.
0040be50	PLATE	On a key-up event, clears the corresponding movement key's held flag and accumulates the time the key was held for each directional control.
0040bff0	PLATE	Clears all held movement-key flags and accumulates their held durations, as when input focus is lost.
0040c0a0	PLATE	Main command-map input event handler that dispatches mouse clicks and movement key-down events to waypoint placement, label editing, and key-hold tracking.
0040c2f0	PLATE	Draws one numbered build/order pad row, highlighting it if selected and formatting its label text from the slot's command type.
0040c4b0	PLATE	Constructor for a Pad_Widget UI element that initializes its fields, sets its vftable, and computes its scaled size.
0040c540	PLATE	Recomputes the Pad_Widget's scaled width and height via its virtual size method.
0040c570	PLATE	Stub virtual method that always returns 1 (true).
0040c580	PLATE	Constructor for a Bitmap_When_Lit_Item UI element that initializes its base, sets its vftable and bitmap index, and sizes it from the bitmap dimensions.
0040c620	PLATE	Draws a Bitmap_When_Lit_Item by blitting either its lit or unlit bitmap depending on the associated state flag.
0040c670	PLATE	Constructor for a Label_Item UI element that duplicates its text string, stores layout fields, and computes its size from the text length and font metrics.
0040c750	PLATE	Recomputes a Label_Item's size from its text length and font metrics via its virtual size method.
0040c790	PLATE	Draws a Label_Item by rendering its stored text string at the item's scaled position with its color and style.
0040c7e0	PLATE	Constructor for an Entry_Item text-input UI element that initializes its base, sets its vftable, allocates a backing edit-box object, and lays it out.
0040c8c0	PLATE	Computes an Entry_Item's outer size and positions/sizes its embedded edit-box control.
0040c940	PLATE	Draws an Entry_Item: positions its edit box, fills a background rectangle, draws its border, and renders the inner control.
0040ca30	PLATE	Initializes a button object, duplicates its label text, stores sizing parameters, and computes its initial bounds.
0040cb10	PLATE	Releases a button label string and then runs base cleanup.
0040cb30	PLATE	Recomputes button extents from text length, font metrics, and configured padding.
0040cb70	PLATE	Handles an activation event by invoking the stored callback and arguments.
0040cba0	PLATE	Draws a map-panel slider widget by issuing filled-box, frame, and thumb-image draw calls through the global UI render vtable.
0040cc80	PLATE	Copies the two default map-marker color bytes from the global palette (DAT_005dbb90/005dbb91) into the caller-supplied output byte pointers.
0040cca0	PLATE	Looks up a map marker's color index from the DAT_005dbc30 category table and writes the two adjacent palette bytes at DAT_005dbb90 into the caller-supplied output pointers.
0040ccd0	PLATE	Writes the two-byte marker color pair (foreground/background) for the given item index into the caller-supplied output bytes, selecting the active or inactive palette entry based on the item's flag at 0x5dbba0.
0040cd00	PLATE	Selects a two-byte marker color pair from a lookup table based on a global boolean flag and writes the two color bytes to the caller-supplied output pointers.
0040cd30	PLATE	Copies the two global marker color bytes at 0x005dbb98/0x005dbb99 into the two caller-supplied output byte pointers.
0040cd50	PLATE	Selects a two-byte foreground/background color pair from the table at 0x5dbb98 based on the global status flag at 0x677e6f and writes the two color bytes to the caller-supplied output pointers.
0040cd80	PLATE	Selects a two-byte status color pair from the table at 0x5dbb98 based on the global toggle flag DAT_00677e90 and writes the two bytes to the caller-supplied output pointers.
0040cdb0	PLATE	Selects one of two color-pair table entries based on whether the status byte indexed by param_1 is nonzero, writing the resulting foreground and background color bytes into the two output pointers.
0040cdf0	PLATE	Returns one of several per-item numeric metrics by index, computing a clamped countdown value for index 0 and a stored field otherwise.
0040ce20	PLATE	Converts a millisecond value into a clamped "MM:SS" string written to the caller-supplied buffer.
0040cef0	PLATE	Renders a map-menu button item including its background box, centered label text, optional disabled overlay, and optional icon.
0040d060	PLATE	Accessor that returns the user-data field at offset 0x30 of a map UI item.
0040d070	PLATE	Walks the global map-item list clearing each item's active flag at offset 0x29 and releasing it.
0040d0a0	PLATE	Walks the global map-item list clearing the active flag of every item except the one matching the selected category.
0040d0f0	PLATE	Toggles the selection flag at offset 0x29 of the addressed map item, either removing its widget when already selected or clearing other items, selecting it, and re-laying out the panel.
0040d160	PLATE	Toggles the visibility flag for a map-panel item category, either setting the global all-categories word when the index is 7 or walking the category's linked item list to apply the new flag, then refreshes category visibility.
0040d1d0	PLATE	Toggles the currently selected map item (index 0-4): clears the selection global at 0x5b85e4 if the index is already selected, otherwise selects it unless its category value equals 0x28.
0040d210	PLATE	Clears all map-panel item flags and global selection state, then sets the given item index as the single active and selected item before refreshing category visibility.
0040d240	PLATE	Toggles the boolean flag byte at the given index within the 0x005dbba0 category array and then refreshes all map category visibility.
0040d260	PLATE	Toggles the boolean visibility flag for the given category index in the array at 0x5b8460 and then refreshes all category visibility.
0040d280	PLATE	Advances the map display mode modulo 3 and updates the mode button label to "Visual Map", "Altitude Map", or "Slope Map".
0040d310	PLATE	Toggles a map-panel boolean flag while clearing two related global selection flags.
0040d340	PLATE	Clears the two flag bytes at 0x00677e6e/0x00677e6f and toggles the visibility byte at 0x00677e90 to its inverse.
0040d370	PLATE	Zooms the map view in by decreasing the zoom slider value at the cursor's world position and updating the three position sliders.
0040d430	PLATE	Zooms the map view out by increasing the zoom slider value at the cursor's world position and updating the three position sliders.
0040d4f0	PLATE	Clamps the map view's three zoom/scale globals to their configured min and max limits and marks each as dirty when changed.
0040d630	PLATE	Cycles the build mode 1-3 and sends a "set ... build_mode" COMM_MESSAGE_REQUEST packet to the server.
0040d6c0	PLATE	Sets every map item-category visibility flag in the 0x29-byte array at DAT_005dbba0 to the boolean derived from param_2 and refreshes the panel's category visibility.
0040d700	PLATE	Finds and optionally selects the next valid (non-empty) build slot on the currently selected uplink unit.
0040d780	PLATE	Returns true if the active map panel exists and any of its four build slots holds the buildable type code 0x28.
0040d7c0	PLATE	Advances the map panel build-slot selection by calling MapPanel_SelectBuildSlot with a delta of 1.
0040d7d0	PLATE	If the selected build slot holds a unit, sends a "delete" COMM_MESSAGE_REQUEST packet naming that unit to the server.
0040d880	PLATE	Returns true if the currently selected uplink build slot is occupied by a unit (not empty).
0040d8c0	PLATE	Returns true when the map panel is active and its current mode field is not equal to mode code 0xe.
0040d8e0	PLATE	Deletes the currently selected map panel entry by invoking MapPanel_SendDeleteRequest with a delete flag of 1.
0040d8f0	PLATE	Sends a "bomb" (orbital strike) COMM_MESSAGE_REQUEST packet for the selected uplink unit to the server.
0040d960	PLATE	Toggles the map panel visibility flag global by setting it to the logical negation of its current value.
0040d970	PLATE	Scans the global map-slot array (indices 0..0x28) forward or backward depending on the param's +0x4c flag and returns 1 if a slot whose byte at +0x29 is non-zero is found, 0 otherwise.
0040d9d0	PLATE	Scans the map slot table (&DAT_005b9a68, up to index 0x28) forward or backward from the current selection index DAT_005b85dc, depending on the direction argument, and advances the selection to the next occupied slot.
0040da20	PLATE	Sends a "build" COMM_MESSAGE_REQUEST packet naming the selected unit type and slot, then refreshes the panel.
0040dac0	PLATE	Refreshes the map panel for the current mode by tearing down the existing display and then re-showing it.
0040dad0	PLATE	Allocates and initializes a Unit_Item UI element with a label and size based on the given button-style code, adding it to the parent package.
0040dbd0	PLATE	Allocates and initializes a Unit_Item UI element like MapPanel_CreateUnitItem but also wires up a click-callback function pointer.
0040dcd0	PLATE	Allocates and initializes a Text_Item UI element and registers it with the current map document frame.
0040dd80	PLATE	Counts the visible entries in a marker category list and sets that category's tri-state visibility flag (none/some/all).
0040ddd0	PLATE	Recomputes the visibility tri-state of all eight marker categories plus the aggregate "all markers" flag.
0040de50	PLATE	Allocates a category separator/sub-list UI item, positions it below the previous item, and registers it with the package.
